source_network,network,station_id,station_name,latitude,longitude,elevation_m,start_date,actual_start_date,end_date,n_years,IGBP,lc_cci,koppen_geiger,has_soil_moisture,has_flux,location_group_id,split,oot_eligible,oost_eligible,joint_eval,flux_only_eval,ablation_train,ablation_oos,kg_macro,igbp_macro,elevation_band,soil_nan_pct,soil_patch_ok,same_patch_pair,tile_pair_eval,duplicate_of
ICOS,ICOS,FI-Ken,Kenttarova,67.98721,24.24301,347.0,20180101,20180101,20241230,7.0,ENF,,Dfc,True,True,863,train,True,False,False,False,False,False,D,Forest,Low,0.0,True,False,False,
ICOS,ICOS,FI-Sii,Siikaneva,61.83265,24.19285,164.0,20170607,20170607,20241230,7.6,WET,,Dfc,True,True,864,train,True,False,False,False,False,False,D,Other,Low,0.0,True,False,False,
ICOS,ICOS,FI-Var,Varrio,67.7549,29.61,395.0,20200115,20200115,20241230,5.0,ENF,,Dfc,True,True,865,train,True,False,False,False,False,False,D,Forest,Low,0.0004,True,False,False,
ICOS,ICOS,FR-Bil,Bilos,44.493652,-0.956092,39.18,20170101,20170101,20241230,8.0,ENF,,Cfb,True,True,866,train,True,False,False,False,True,False,C,Forest,Low,0.0,True,False,False,
ICOS,ICOS,FR-CLt,Col du Lautaret,45.0414,6.41053,2050.6,20190101,20190101,20241230,6.0,GRA,,Cfc,True,True,867,train,True,False,False,False,False,False,C,Grass-Crop,High,0.0004,True,False,False,
ICOS,ICOS,FR-Gri,Grignon,48.84422,1.95191,125.0,20170101,20170101,20200701,3.5,CRO,,Cfb,True,True,868,oos,False,False,True,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ICOS,ICOS,FR-Hes,Hesse,48.6741,7.06465,310.0,20170101,20170101,20201230,4.0,DBF,,Cfb,True,True,869,train,False,False,False,False,True,False,C,Forest,Low,0.0,True,False,False,
ICOS,ICOS,FR-Mej,Mejusseaume,48.1184,-1.79635,40.0,20190930,20190930,20241230,5.3,GRA,,Cfb,True,True,870,train,True,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ICOS,ICOS,FR-Pue,Puechabon,43.7413,3.5957,271.0,20211117,20211117,20241230,3.1,EBF,,Csa,True,True,871,oos,False,True,True,False,False,False,C,Forest,Low,0.0002,True,False,False,
ICOS,ICOS,FR-Tou,Toulouse,43.572857,1.37474,158.0,20180101,20180101,20241230,7.0,GRA,,Cfb,True,True,872,oos,False,True,True,False,False,False,C,Grass-Crop,Low,0.0057,True,False,False,
ICOS,ICOS,GF-Guy,Guyaflux,5.2787,-52.9248,40.0,20170101,20170101,20220612,5.4,EBF,,Af,True,True,873,train,False,False,False,False,False,False,A,Forest,Low,0.0,True,False,False,
ICOS,ICOS,IT-BFt,Bosco Fontana,45.197754,10.741966,23.0,20190101,20190101,20241230,6.0,DBF,,Cfa,True,True,874,oos,False,True,True,False,False,False,C,Forest,Low,0.0367,True,False,False,
ICOS,ICOS,IT-Lsn,Lison,45.740482,12.750297,1.0,20170101,20170101,20230118,6.0,OSH,,Cfa,True,True,875,train,True,False,False,False,False,False,C,Shrub-Savanna,Low,0.0,True,False,False,
ICOS,ICOS,IT-SR2,San Rossore 2,43.73202,10.29091,4.0,20170101,20170101,20200406,3.3,ENF,,Csa,True,True,876,train,False,False,False,False,True,False,C,Forest,Low,0.0236,True,False,False,
ICOS,ICOS,IT-Tor,Torgnon,45.84444,7.578055,2168.0,20200922,20200922,20241204,4.2,GRA,,Dfc,True,True,877,oos,False,True,False,False,False,False,D,Grass-Crop,High,0.0,True,False,False,
ICOS,ICOS,IT-TrF,Torgnon-LD,45.82376,7.56089,2100.0,20170101,20170101,20240921,7.7,DNF,,Dfc,True,True,877,oos,False,True,True,False,False,False,D,Forest,High,0.0,True,False,False,
ICOS,ICOS,SE-Deg,Degero,64.18203,19.55654,270.0,20170101,20170101,20241230,8.0,WET,,Dfc,True,True,878,oos,False,True,True,False,False,False,D,Other,Low,0.0,True,False,False,
ICOS,ICOS,SE-Htm,Hyltemossa,56.09763,13.41897,115.0,20170101,20170101,20241230,8.0,ENF,,Cfb,True,True,879,train,True,False,False,False,False,False,C,Forest,Low,0.0133,True,False,False,
ICOS,ICOS,SE-Nor,Norunda,60.0865,17.479504,58.0,20180809,20180809,20241230,6.4,ENF,,Dfb,True,True,880,oos,False,True,False,False,False,True,D,Forest,Low,0.0,True,False,False,
ICOS,ICOS,SE-Svb,Svartberget,64.25611,19.7745,267.0,20170101,20170101,20241230,8.0,ENF,,Dfc,True,True,881,oos,False,True,True,False,False,True,D,Forest,Low,0.0079,True,False,False,
AmeriFlux,AmeriFlux,CA-Cbo,"Ontario - Mixed Deciduous, Borden Forest Site",44.3184,-79.9341,210.0,20170101,20170101,20201231,4.0,DBF,,Dfb,False,True,882,oos,False,False,False,True,False,False,D,Forest,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,CA-DB2,Delta Burns Bog 2,49.119,-122.9951,4.0,20191122,20191122,20241231,5.1,WET,,Cfb,False,True,883,train,True,False,False,False,True,False,C,Other,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,CA-DBB,Delta Burns Bog,49.1293,-122.9849,4.0,20180126,20180126,20211213,3.9,WET,,Csb,False,True,883,train,False,False,False,False,True,False,C,Other,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,CA-DSM,Delta Salt Marsh,49.0887,-122.8954,1.0,20210904,20210904,20241231,3.3,WET,,Csb,False,True,884,train,True,False,False,False,False,False,C,Other,Low,0.3488,True,False,False,
AmeriFlux,AmeriFlux,CA-Mer,"Ontario - Eastern Peatland, Mer Bleue",45.4094,-75.5186,70.0,20170101,20170101,20201231,4.0,WET,,Dfb,False,True,885,train,False,False,False,False,False,False,D,Other,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-ALQ,Allequash Creek Site,46.0308,-89.6067,503.0,20190105,20190105,20230115,4.0,WET,,Dfb,False,True,886,val,False,False,False,False,False,False,D,Other,Mid,0.2423,True,False,False,
AmeriFlux,AmeriFlux,US-BZB,Bonanza Creek Thermokarst Bog,64.6955,-148.3208,100.0,20180221,20180221,20240917,6.6,WET,,Dfd,False,True,887,train,True,False,False,False,False,False,D,Other,Low,0.0004,True,False,False,
AmeriFlux,AmeriFlux,US-BZo,Bonanza Creek Old Thermokarst Bog,64.6936,-148.33,100.0,20180407,20180407,20211125,3.6,WET,,Dfd,False,True,887,train,False,False,False,False,False,False,D,Other,Low,0.0004,True,False,False,
AmeriFlux,AmeriFlux,US-Bi1,Bouldin Island Alfalfa,38.0992,-121.4993,-2.7,20170101,20170101,20241231,8.0,CRO,,Csa,False,True,888,train,True,False,False,False,False,False,C,Grass-Crop,Low,0.1255,True,False,False,
AmeriFlux,AmeriFlux,US-Bi2,Bouldin Island corn,38.1091,-121.5351,-5.0,20170427,20170427,20211231,4.7,CRO,,Csa,False,True,889,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0402,True,False,False,
AmeriFlux,AmeriFlux,US-DFC,"US Dairy Forage Research Center, Prairie du Sac",43.3448,-89.7117,264.9,20181018,20181018,20231213,5.2,CRO,,Dfb,False,True,890,oos,False,True,False,True,False,True,D,Grass-Crop,Low,0.0471,True,False,False,
AmeriFlux,AmeriFlux,US-DS2,Staten Corn 2,38.1375,-121.514,-6.0,20200322,20200322,20231004,3.5,CRO,,Csa,False,True,891,train,True,False,False,False,False,False,C,Grass-Crop,Low,0.0688,True,False,False,
AmeriFlux,AmeriFlux,US-Dmg,Dutch Slough Marsh Gilbert Tract,38.0015,-121.6691,1.0,20210903,20210903,20241231,3.3,WET,,Csa,False,True,892,train,True,False,False,False,False,False,C,Other,Low,0.0122,True,False,False,
AmeriFlux,AmeriFlux,US-Esm,Everglades (short hydroperiod marsh),25.4379,-80.5946,1.07,20171103,20171103,20230825,5.8,WET,,Aw,False,True,893,oos,False,True,False,True,False,True,A,Other,Low,0.0013,True,False,False,
AmeriFlux,AmeriFlux,US-EvM,Everglades Saltwater intrusion marsh,25.3539,-80.381,0.332,20200501,20200501,20230521,3.1,WET,,Aw,False,True,894,train,True,False,False,False,True,False,A,Other,Low,0.0933,True,False,False,
AmeriFlux,AmeriFlux,US-GLE,GLEES,41.3665,-106.2399,3197.0,20170101,20170101,20200930,3.7,ENF,,Dfc,False,True,896,train,False,False,False,False,False,False,D,Forest,High,0.0254,True,False,False,
AmeriFlux,AmeriFlux,US-HB1,North Inlet Crab Haul Creek,33.3455,-79.1957,0.1,20191206,20191206,20221231,3.1,WET,,Cfa,False,True,897,val,False,False,False,False,False,False,C,Other,Low,0.3884,True,False,False,
AmeriFlux,AmeriFlux,US-HB3,Hobcaw Barony Longleaf Pine Restoration,33.3482,-79.2322,7.3,20190101,20190101,20221231,4.0,ENF,,Cfa,False,True,898,train,False,False,False,False,False,False,C,Forest,Low,0.0024,True,False,False,
AmeriFlux,AmeriFlux,US-HB4,Minim Creek Brackish Impoundment,33.2015,-79.2975,1.0,20200317,20200317,20241231,4.8,WET,,Cfa,False,True,899,train,True,False,False,False,False,False,C,Other,Low,0.1558,True,False,False,
AmeriFlux,AmeriFlux,US-Ho1,Howland Forest (main tower),45.2041,-68.7402,60.0,20170101,20170101,20231231,7.0,ENF,,Dfb,False,True,900,oos,False,True,False,True,False,False,D,Forest,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-Ho2,Howland Forest (west tower),45.2091,-68.747,61.0,20200224,20200224,20230728,3.4,ENF,,Dfb,False,True,900,oos,False,True,False,True,False,False,D,Forest,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-Hsm,Hill Slough Marsh,38.2368,-122.0212,1.113,20210316,20210316,20241231,3.8,WET,,Csa,False,True,901,oos,False,True,False,True,False,True,C,Other,Low,0.0341,True,False,False,
AmeriFlux,AmeriFlux,US-ICs,Imnavait Creek Watershed Wet Sedge Tundra,68.6058,-149.311,920.0,20170101,20170101,20200914,3.7,WET,,ET,False,True,902,val,False,False,False,False,False,False,E,Other,Mid,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-ICt,Imnavait Creek Watershed Tussock Tundra,68.6063,-149.3041,930.0,20170101,20170101,20200906,3.7,OSH,,ET,False,True,902,val,False,False,False,False,False,False,E,Shrub-Savanna,Mid,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-Jo1,Jornada Experimental Range Bajada Site,32.582,-106.635,1188.0,20170822,20170822,20210407,3.6,OSH,,Bwk,False,True,903,train,False,False,False,False,False,False,B,Shrub-Savanna,Mid,0.0022,True,False,False,
AmeriFlux,AmeriFlux,US-Jo2,Jornada Experimental Range Mixed Shrubland,32.5849,-106.6032,1469.0,20171222,20171222,20201231,3.0,OSH,,Bwk,False,True,903,train,False,False,False,False,False,False,B,Shrub-Savanna,Mid,0.0005,True,False,False,
AmeriFlux,AmeriFlux,US-KFS,Kansas Field Station,39.0561,-95.1907,310.0,20170101,20170101,20191231,3.0,GRA,,Cfa,False,True,945,oos,False,False,False,True,False,False,C,Grass-Crop,Low,0.0038,True,False,False,
AmeriFlux,AmeriFlux,US-KLS,Kansas Land Institute,38.7745,-97.5684,373.0,20170101,20170101,20191231,3.0,GRA,,Cfa,False,True,904,oos,False,False,False,True,False,False,C,Grass-Crop,Low,0.0278,True,False,False,
AmeriFlux,AmeriFlux,US-Kon,Konza Prairie LTER (KNZ),39.0824,-96.5603,417.0,20170101,20170101,20191231,3.0,GRA,,Cfa,False,True,905,train,False,False,False,False,True,False,C,Grass-Crop,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-MMS,Morgan Monroe State Forest,39.3232,-86.4131,275.0,20170101,20170101,20201231,4.0,DBF,,Cfa,False,True,906,val,False,False,False,False,False,False,C,Forest,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-MN2,"Morris: Corn-Soybean-Wheat with Cover Crops, Minimal Tillage",45.627,-96.1271,339.0,20190223,20190223,20241231,5.9,CRO,,Dwb,False,True,907,train,True,False,False,False,False,False,D,Grass-Crop,Low,0.0049,True,False,False,
AmeriFlux,AmeriFlux,US-MN3,"Morris: Corn-Soybean, Conventional Tillage",45.6091,-96.1265,339.0,20200428,20200428,20241231,4.7,CRO,,Dwb,False,True,907,train,True,False,False,False,False,False,D,Grass-Crop,Low,0.0051,True,False,False,
AmeriFlux,AmeriFlux,US-Me2,Metolius mature ponderosa pine,44.4526,-121.5589,1253.0,20181231,20181231,20220712,3.5,ENF,,Csb,False,True,908,train,False,False,False,False,False,False,C,Forest,Mid,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-Mo1,LTAR CMRB Field 1 (CMRB ASP),39.2298,-92.1167,260.0,20180113,20180113,20241231,7.0,CRO,,Cfa,False,True,910,val,False,False,False,False,False,False,C,Grass-Crop,Low,0.0011,True,False,False,
AmeriFlux,AmeriFlux,US-Mo2,LTAR CMRB Tucker Prairie (CMRB TP),38.9488,-91.9945,275.0,20180101,20180101,20230126,5.1,GRA,,Cfa,False,True,909,train,True,False,False,False,False,False,C,Grass-Crop,Low,0.0106,True,False,False,
AmeriFlux,AmeriFlux,US-Mo3,LTAR CMRB Field 3 (CMRB BAU),39.2322,-92.1493,261.0,20170101,20170101,20211231,5.0,CRO,,Cfa,False,True,910,val,False,False,False,False,False,False,C,Grass-Crop,Low,0.0084,True,False,False,
AmeriFlux,AmeriFlux,US-Mpj,Mountainair Pinyon-Juniper Woodland,34.4385,-106.2377,2196.0,20170101,20170101,20240624,7.5,WSA,,Bsk,False,True,911,train,True,False,False,False,False,False,B,Shrub-Savanna,High,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-MtB,Mt Bigelow,32.416,-110.7256,2573.0,20190319,20190319,20241231,5.8,ENF,,Dwb,False,True,912,oos,False,True,False,True,False,True,D,Forest,High,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-NC3,NC_Clearcut#3,35.799,-76.656,5.0,20170101,20170101,20200305,3.2,ENF,,Cfa,False,True,913,train,False,False,False,False,True,False,C,Forest,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-Ne1,Mead - irrigated continuous maize site,41.1651,-96.4766,361.0,20170101,20170101,20241231,8.0,CRO,,Dfa,False,True,914,oos,False,True,False,True,False,False,D,Grass-Crop,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-Ne2,Mead - irrigated maize-soybean rotation site,41.1649,-96.4701,362.0,20170101,20170101,20240430,7.3,CRO,,Dfa,False,True,914,oos,False,True,False,True,False,False,D,Grass-Crop,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-ONA,Florida pine flatwoods,27.3836,-81.9509,25.0,20180427,20180427,20221231,4.7,GRA,,Cfa,False,True,915,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-RGB,Butte County Rice Farm,39.5782,-121.8579,33.0,20210101,20210101,20240530,3.4,CRO,,Csa,False,True,916,val,False,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-RGo,Glenn County Organic Rice Farm,39.6805,-122.0026,40.0,20210621,20210621,20241231,3.5,CRO,,Csa,False,True,917,val,False,False,False,False,False,False,C,Grass-Crop,Low,0.0058,True,False,False,
AmeriFlux,AmeriFlux,US-Rls,RCEW Low Sagebrush,43.1439,-116.7356,1608.0,20170101,20170101,20230930,6.7,CSH,,Bsh,False,True,920,train,True,False,False,False,True,False,B,Shrub-Savanna,High,0.0002,True,False,False,
AmeriFlux,AmeriFlux,US-Rms,RCEW Mountain Big Sagebrush,43.0645,-116.7486,2111.0,20170101,20170101,20230929,6.7,CSH,,Bsh,False,True,918,train,True,False,False,False,False,False,B,Shrub-Savanna,High,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-Ro4,Rosemount Prairie,44.6781,-93.0723,274.0,20170101,20170101,20240930,7.7,GRA,,Dfa,False,True,919,val,False,False,False,False,False,False,D,Grass-Crop,Low,0.0075,True,False,False,
AmeriFlux,AmeriFlux,US-Ro5,Rosemount I18_South,44.691,-93.0576,283.0,20170101,20170101,20241231,8.0,CRO,,Dfa,False,True,919,val,False,False,False,False,False,False,D,Grass-Crop,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-Ro6,Rosemount I18_North,44.6946,-93.0578,282.0,20170101,20170101,20241231,8.0,CRO,,Dfa,False,True,919,val,False,False,False,False,False,False,D,Grass-Crop,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-Rwf,RCEW Upper Sheep Prescibed Fire,43.1207,-116.7231,1878.0,20170101,20170101,20230930,6.7,CSH,,Bsh,False,True,920,train,True,False,False,False,True,False,B,Shrub-Savanna,High,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-Rws,Reynolds Creek Wyoming big sagebrush,43.1675,-116.7132,1425.0,20170101,20170101,20230930,6.7,OSH,,Bsk,False,True,921,train,True,False,False,False,False,False,B,Shrub-Savanna,Mid,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-SHC,Sagehen Creek Field Station,39.4315,-120.2398,1934.0,20170621,20170621,20200930,3.3,ENF,,Dsb,False,True,922,train,False,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-Seg,Sevilleta grassland,34.3623,-106.702,1596.0,20170101,20170101,20241231,8.0,GRA,,Bsk,False,True,923,train,True,False,False,False,True,False,B,Grass-Crop,High,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-Ses,Sevilleta shrubland,34.3349,-106.7442,1604.0,20180822,20180822,20211231,3.4,OSH,,Bsk,False,True,924,train,False,False,False,False,False,False,B,Shrub-Savanna,High,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-Sne,Sherman Island Restored Wetland,38.0369,-121.7547,-5.0,20170101,20170101,20201231,4.0,GRA,,Csa,False,True,925,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.1594,True,False,False,
AmeriFlux,AmeriFlux,US-Tw4,Twitchell East End Wetland,38.1027,-121.6413,-5.0,20170101,20170101,20221130,5.9,WET,,Csa,False,True,926,train,False,False,False,False,True,False,C,Other,Low,0.1134,True,False,False,
AmeriFlux,AmeriFlux,US-UC1,LTAR UCB (Upper Chesapeake Bay) EC1,40.7536,-78.0056,390.0,20200708,20200708,20240117,3.5,CVM,,Dfb,False,True,927,oos,False,True,False,True,False,True,D,Other,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-UMB,Univ. of Mich. Biological Station,45.5598,-84.7138,234.0,20170101,20170101,20211231,5.0,DBF,,Dfb,False,True,954,train,False,False,False,False,False,False,D,Forest,Low,0.0429,True,False,False,
AmeriFlux,AmeriFlux,US-Vcm,Valles Caldera Mixed Conifer,35.8884,-106.5321,3030.0,20170101,20170101,20231231,7.0,ENF,,Dfb,False,True,928,train,True,False,False,False,True,False,D,Forest,High,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-Vcp,Valles Caldera Ponderosa Pine,35.8642,-106.5967,2500.0,20210121,20210121,20241231,3.9,ENF,,Dfb,False,True,929,oos,False,True,False,True,False,True,D,Forest,High,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-Wjs,Willard Juniper Savannah,34.4255,-105.8615,1931.0,20170913,20170913,20241231,7.3,SAV,,Bsk,False,True,930,train,True,False,False,False,False,False,B,Shrub-Savanna,High,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-xBR,NEON Bartlett Experimental Forest (BART),44.0639,-71.2873,232.0,20201208,20201208,20240830,3.7,DBF,,Dfb,False,True,931,train,True,False,False,False,True,False,D,Forest,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-xCL,NEON LBJ National Grassland (CLBJ),33.4012,-97.57,259.0,20210201,20210201,20241231,3.9,GRA,,Cfa,False,True,932,train,True,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-xCP,NEON Central Plains Experimental Range (CPER),40.8155,-104.7456,1654.0,20210421,20210421,20241231,3.7,GRA,,Bsk,False,True,933,train,True,False,False,False,False,False,B,Grass-Crop,High,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-xDJ,NEON Delta Junction (DEJU),63.8811,-145.7514,529.0,20191120,20191120,20241231,5.1,ENF,,Dfc,False,True,934,train,True,False,False,False,True,False,D,Forest,Mid,0.0069,True,False,False,
AmeriFlux,AmeriFlux,US-xDL,NEON Dead Lake (DELA),32.5417,-87.8039,22.0,20201210,20201210,20241231,4.1,MF,,Cfa,False,True,935,train,True,False,False,False,True,False,C,Forest,Low,0.1328,True,False,False,
AmeriFlux,AmeriFlux,US-xHA,NEON Harvard Forest (HARV),42.5369,-72.1727,351.0,20200820,20200820,20240731,3.9,DBF,,Dfb,False,True,936,train,True,False,False,False,False,False,D,Forest,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-xJE,NEON Jones Ecological Research Center (JERC),31.1948,-84.4686,44.0,20190807,20190807,20230130,3.5,ENF,,Cfa,False,True,937,train,True,False,False,False,False,False,C,Forest,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-xJR,NEON Jornada LTER (JORN),32.5907,-106.8425,1329.0,20190530,20190530,20230116,3.6,OSH,,Bsk,False,True,938,train,True,False,False,False,False,False,B,Shrub-Savanna,Mid,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-xKA,NEON Konza Prairie Biological Station - Relocatable (KONA),39.1104,-96.6129,1329.0,20211001,20211001,20241231,3.3,GRA,,Cfa,False,True,939,train,True,False,False,False,False,False,C,Grass-Crop,Mid,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-xNG,NEON Northern Great Plains Research Laboratory (NOGP),46.7697,-100.9154,578.0,20210806,20210806,20241231,3.4,GRA,,Dfb,False,True,940,train,True,False,False,False,False,False,D,Grass-Crop,Mid,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-xRM,"NEON Rocky Mountain National Park, CASTNET (RMNP)",40.2759,-105.5459,2743.0,20210914,20210914,20241231,3.3,ENF,,Dfc,False,True,941,val,False,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-xSC,NEON Smithsonian Conservation Biology Institute (SCBI),38.8929,-78.1395,361.0,20211020,20211020,20241231,3.2,DBF,,Cfa,False,True,942,train,True,False,False,False,False,False,C,Forest,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-xSE,NEON Smithsonian Environmental Research Center (SERC),38.8901,-76.56,15.0,20200130,20200130,20241231,4.9,DBF,,Cfa,False,True,943,train,True,False,False,False,False,False,C,Forest,Low,0.0029,True,False,False,
AmeriFlux,AmeriFlux,US-xSJ,NEON San Joaquin Experimental Range (SJER),37.1088,-119.7323,368.0,20201126,20201126,20240130,3.2,SAV,,Csa,False,True,944,train,True,False,False,False,False,False,C,Shrub-Savanna,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-xUK,NEON The University of Kansas Field Station (UKFS),39.0404,-95.1921,335.0,20200101,20200101,20241231,5.0,DBF,,Cfa,False,True,945,oos,False,True,False,True,False,False,C,Forest,Low,0.0007,True,False,False,
AmeriFlux,AmeriFlux,US-xUN,NEON University of Notre Dame Environmental Research Center (UNDE),46.2339,-89.5373,518.0,20210714,20210714,20241231,3.5,MF,,Dfb,False,True,946,train,True,False,False,False,False,False,D,Forest,Mid,0.0888,True,False,False,
AmeriFlux,AmeriFlux,US-xWD,NEON Woodworth (WOOD),47.1282,-99.2414,579.0,20191227,20191227,20241231,5.0,GRA,,Dfb,False,True,947,train,True,False,False,False,False,False,D,Grass-Crop,Mid,0.0866,True,False,False,
AmeriFlux,AmeriFlux,CA-TP1,Ontario - Turkey Point 2002 Plantation White Pine,42.6609,-80.5595,265.0,20190527,20190527,20231230,4.6,ENF,,Dfb,True,True,949,train,True,False,False,False,False,False,D,Forest,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,CA-TP3,Ontario - Turkey Point 1974 Plantation White Pine,42.7068,-80.3483,184.0,20180906,20180906,20231230,5.3,ENF,,Dfb,True,True,948,oos,False,True,True,False,False,True,D,Forest,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,CA-TPD,Ontario - Turkey Point Mature Deciduous,42.6353,-80.5577,260.0,20170101,20170101,20231230,7.0,DBF,,Dfb,True,True,949,train,True,False,False,False,False,False,D,Forest,Low,0.0,True,False,False,
AmeriFlux,AmeriFlux,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314.0,20170101,20170101,20230518,6.4,CRO,,Cfa,True,True,950,oos,True,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,True,True,
